type,nr_processes,grid_dim,matrix_size,solver,linear_system,time,iterations,precision,damping_parameter,step_size_h,SPEEDUP,EFFICENCY
parallel,49,27,676,gauss-seidel,nine-point,0.0178818,29,1.00E-11,0.666667,0.037037,,
parallel,49,28,729,damped-jacobi,nine-point,0.00918435,82,1.00E-11,0.666667,0.0357143,,
parallel,49,28,729,gauss-seidel,nine-point,0.0216632,29,1.00E-11,0.666667,0.0357143,,
parallel,49,29,784,damped-jacobi,nine-point,0.00942966,82,1.00E-11,0.666667,0.0344828,,
parallel,49,29,784,gauss-seidel,nine-point,0.0233081,29,1.00E-11,0.666667,0.0344828,,
parallel,49,30,841,damped-jacobi,nine-point,0.0105624,82,1.00E-11,0.666667,0.0333333,,
parallel,49,30,841,gauss-seidel,nine-point,0.0162088,29,1.00E-11,0.666667,0.0333333,,
parallel,49,31,900,damped-jacobi,nine-point,0.0113162,82,1.00E-11,0.666667,0.0322581,,
parallel,49,31,900,gauss-seidel,nine-point,0.0301839,29,1.00E-11,0.666667,0.0322581,,
parallel,49,32,961,damped-jacobi,nine-point,0.0118677,81,1.00E-11,0.666667,0.03125,,
parallel,49,32,961,gauss-seidel,nine-point,0.0188431,29,1.00E-11,0.666667,0.03125,,
parallel,49,33,1024,damped-jacobi,nine-point,0.0131028,81,1.00E-11,0.666667,0.030303,,
parallel,49,33,1024,gauss-seidel,nine-point,0.039737,29,1.00E-11,0.666667,0.030303,,
parallel,49,34,1089,damped-jacobi,nine-point,0.0147552,81,1.00E-11,0.666667,0.0294118,,
parallel,49,34,1089,gauss-seidel,nine-point,0.0448524,29,1.00E-11,0.666667,0.0294118,,
parallel,49,35,1156,damped-jacobi,nine-point,0.015736,81,1.00E-11,0.666667,0.0285714,,
parallel,49,35,1156,gauss-seidel,nine-point,0.0486997,29,1.00E-11,0.666667,0.0285714,,
parallel,49,36,1225,damped-jacobi,nine-point,0.0172936,81,1.00E-11,0.666667,0.0277778,,
parallel,49,36,1225,gauss-seidel,nine-point,0.0528433,29,1.00E-11,0.666667,0.0277778,,
parallel,49,37,1296,damped-jacobi,nine-point,0.0185028,81,1.00E-11,0.666667,0.027027,,
parallel,49,37,1296,gauss-seidel,nine-point,0.0572767,29,1.00E-11,0.666667,0.027027,,
parallel,49,38,1369,damped-jacobi,nine-point,0.0197785,81,1.00E-11,0.666667,0.0263158,,
parallel,49,38,1369,gauss-seidel,nine-point,0.0354299,29,1.00E-11,0.666667,0.0263158,,
parallel,49,39,1444,damped-jacobi,nine-point,0.0230999,80,1.00E-11,0.666667,0.025641,,
parallel,49,39,1444,gauss-seidel,nine-point,0.0411827,29,1.00E-11,0.666667,0.025641,,
parallel,57,40,1521,damped-jacobi,five-point,1.15366,9172,1.00E-11,1,0.025,33.31683512,0.5845058792
parallel,49,40,1521,gauss-seidel,nine-point,0.0731676,29,1.00E-11,0.666667,0.025,,
parallel,49,41,1600,damped-jacobi,nine-point,0.0273109,80,1.00E-11,0.666667,0.0243902,,
parallel,49,41,1600,gauss-seidel,nine-point,0.0519014,29,1.00E-11,0.666667,0.0243902,,
parallel,49,42,1681,damped-jacobi,nine-point,0.0296436,80,1.00E-11,0.666667,0.0238095,,
parallel,49,42,1681,gauss-seidel,nine-point,0.057766,29,1.00E-11,0.666667,0.0238095,,
parallel,49,43,1764,damped-jacobi,nine-point,0.0311766,80,1.00E-11,0.666667,0.0232558,,
parallel,49,43,1764,gauss-seidel,nine-point,0.0895718,29,1.00E-11,0.666667,0.0232558,,
parallel,49,44,1849,damped-jacobi,nine-point,0.0337727,80,1.00E-11,0.666667,0.0227273,,
parallel,49,44,1849,gauss-seidel,nine-point,0.0947001,29,1.00E-11,0.666667,0.0227273,,
parallel,49,45,1936,damped-jacobi,nine-point,0.0362846,80,1.00E-11,0.666667,0.0222222,,
parallel,49,45,1936,gauss-seidel,nine-point,0.102066,29,1.00E-11,0.666667,0.0222222,,
parallel,49,46,2025,damped-jacobi,nine-point,0.038804,80,1.00E-11,0.666667,0.0217391,,
parallel,49,46,2025,gauss-seidel,nine-point,0.110137,29,1.00E-11,0.666667,0.0217391,,
parallel,49,47,2116,damped-jacobi,nine-point,0.0418327,80,1.00E-11,0.666667,0.0212766,,
parallel,49,47,2116,gauss-seidel,nine-point,0.115615,29,1.00E-11,0.666667,0.0212766,,
parallel,49,48,2209,damped-jacobi,nine-point,0.0433613,79,1.00E-11,0.666667,0.0208333,,
parallel,49,48,2209,gauss-seidel,nine-point,0.124411,29,1.00E-11,0.666667,0.0208333,,
parallel,49,49,2304,damped-jacobi,nine-point,0.0458215,79,1.00E-11,0.666667,0.0204082,,
parallel,49,49,2304,gauss-seidel,nine-point,0.126492,28,1.00E-11,0.666667,0.0204082,,
parallel,49,50,2401,damped-jacobi,nine-point,0.0488963,79,1.00E-11,0.666667,0.02,,
parallel,49,50,2401,gauss-seidel,nine-point,0.137112,28,1.00E-11,0.666667,0.02,,
parallel,49,51,2500,damped-jacobi,nine-point,0.0511195,79,1.00E-11,0.666667,0.0196078,,
parallel,49,51,2500,gauss-seidel,nine-point,0.144174,28,1.00E-11,0.666667,0.0196078,,
parallel,49,52,2601,damped-jacobi,nine-point,0.0540151,79,1.00E-11,0.666667,0.0192308,,
parallel,49,52,2601,gauss-seidel,nine-point,0.152702,28,1.00E-11,0.666667,0.0192308,,
parallel,49,53,2704,damped-jacobi,nine-point,0.0534897,79,1.00E-11,0.666667,0.0188679,,
parallel,49,53,2704,gauss-seidel,nine-point,0.163417,28,1.00E-11,0.666667,0.0188679,,
parallel,49,54,2809,damped-jacobi,nine-point,0.0579771,79,1.00E-11,0.666667,0.0185185,,
parallel,49,54,2809,gauss-seidel,nine-point,0.156239,28,1.00E-11,0.666667,0.0185185,,
parallel,49,55,2916,damped-jacobi,nine-point,0.0620983,79,1.00E-11,0.666667,0.0181818,,
parallel,49,55,2916,gauss-seidel,nine-point,0.178318,28,1.00E-11,0.666667,0.0181818,,
parallel,49,56,3025,damped-jacobi,nine-point,0.0588072,79,1.00E-11,0.666667,0.0178571,,
parallel,49,56,3025,gauss-seidel,nine-point,0.192304,28,1.00E-11,0.666667,0.0178571,,
parallel,49,57,3136,damped-jacobi,nine-point,0.0653618,79,1.00E-11,0.666667,0.0175439,,
parallel,49,57,3136,gauss-seidel,nine-point,0.193553,28,1.00E-11,0.666667,0.0175439,,
parallel,49,58,3249,damped-jacobi,nine-point,0.0654494,79,1.00E-11,0.666667,0.0172414,,
parallel,49,58,3249,gauss-seidel,nine-point,0.215411,28,1.00E-11,0.666667,0.0172414,,
parallel,49,59,3364,damped-jacobi,nine-point,0.0637064,78,1.00E-11,0.666667,0.0169492,,
parallel,49,59,3364,gauss-seidel,nine-point,0.2237,28,1.00E-11,0.666667,0.0169492,,
parallel,49,60,3481,damped-jacobi,nine-point,0.0674649,78,1.00E-11,0.666667,0.0166667,,
parallel,49,60,3481,gauss-seidel,nine-point,0.239234,28,1.00E-11,0.666667,0.0166667,,
parallel,49,61,3600,damped-jacobi,nine-point,0.0806764,78,1.00E-11,0.666667,0.0163934,,
parallel,49,61,3600,gauss-seidel,nine-point,0.253207,28,1.00E-11,0.666667,0.0163934,,
parallel,49,62,3721,damped-jacobi,nine-point,0.0893546,78,1.00E-11,0.666667,0.016129,,
parallel,49,62,3721,gauss-seidel,nine-point,0.268521,28,1.00E-11,0.666667,0.016129,,
parallel,49,63,3844,damped-jacobi,nine-point,0.079258,78,1.00E-11,0.666667,0.015873,,
parallel,49,63,3844,gauss-seidel,nine-point,0.281558,28,1.00E-11,0.666667,0.015873,,
parallel,49,64,3969,damped-jacobi,nine-point,0.0701785,78,1.00E-11,0.666667,0.015625,,
parallel,49,64,3969,gauss-seidel,nine-point,0.305525,28,1.00E-11,0.666667,0.015625,,
parallel,49,65,4096,damped-jacobi,nine-point,0.0736,78,1.00E-11,0.666667,0.0153846,,
parallel,49,65,4096,gauss-seidel,nine-point,0.315387,28,1.00E-11,0.666667,0.0153846,,
parallel,49,66,4225,damped-jacobi,nine-point,0.0776841,78,1.00E-11,0.666667,0.0151515,,
parallel,49,66,4225,gauss-seidel,nine-point,0.340328,28,1.00E-11,0.666667,0.0151515,,
parallel,49,67,4356,damped-jacobi,nine-point,0.0821609,78,1.00E-11,0.666667,0.0149254,,
parallel,49,67,4356,gauss-seidel,nine-point,0.357435,28,1.00E-11,0.666667,0.0149254,,
parallel,49,68,4489,damped-jacobi,nine-point,0.0898389,78,1.00E-11,0.666667,0.0147059,,
parallel,49,68,4489,gauss-seidel,nine-point,0.382453,28,1.00E-11,0.666667,0.0147059,,
parallel,49,69,4624,damped-jacobi,nine-point,0.0953313,78,1.00E-11,0.666667,0.0144928,,
parallel,49,69,4624,gauss-seidel,nine-point,0.405959,28,1.00E-11,0.666667,0.0144928,,
parallel,49,70,4761,damped-jacobi,nine-point,0.101161,78,1.00E-11,0.666667,0.0142857,,
parallel,49,70,4761,gauss-seidel,nine-point,0.425521,28,1.00E-11,0.666667,0.0142857,,
parallel,49,71,4900,damped-jacobi,nine-point,0.112394,78,1.00E-11,0.666667,0.0140845,,
parallel,49,71,4900,gauss-seidel,nine-point,0.447129,28,1.00E-11,0.666667,0.0140845,,
parallel,49,72,5041,damped-jacobi,nine-point,0.114602,77,1.00E-11,0.666667,0.0138889,,
parallel,49,72,5041,gauss-seidel,nine-point,0.483268,28,1.00E-11,0.666667,0.0138889,,
parallel,49,73,5184,damped-jacobi,nine-point,0.200654,77,1.00E-11,0.666667,0.0136986,,
parallel,49,73,5184,gauss-seidel,nine-point,0.512282,28,1.00E-11,0.666667,0.0136986,,
parallel,49,74,5329,damped-jacobi,nine-point,0.151313,77,1.00E-11,0.666667,0.0135135,,
parallel,49,74,5329,gauss-seidel,nine-point,0.538716,28,1.00E-11,0.666667,0.0135135,,
parallel,49,75,5476,damped-jacobi,nine-point,0.193053,77,1.00E-11,0.666667,0.0133333,,
parallel,49,75,5476,gauss-seidel,nine-point,0.572644,28,1.00E-11,0.666667,0.0133333,,
parallel,49,76,5625,damped-jacobi,nine-point,0.215841,77,1.00E-11,0.666667,0.0131579,,
parallel,49,76,5625,gauss-seidel,nine-point,0.609871,28,1.00E-11,0.666667,0.0131579,,
parallel,49,77,5776,damped-jacobi,nine-point,0.169872,77,1.00E-11,0.666667,0.012987,,
parallel,49,77,5776,gauss-seidel,nine-point,0.668413,28,1.00E-11,0.666667,0.012987,,
parallel,49,78,5929,damped-jacobi,nine-point,0.263699,77,1.00E-11,0.666667,0.0128205,,
parallel,49,78,5929,gauss-seidel,nine-point,0.701756,28,1.00E-11,0.666667,0.0128205,,
parallel,49,79,6084,damped-jacobi,nine-point,0.326988,77,1.00E-11,0.666667,0.0126582,,
parallel,49,79,6084,gauss-seidel,nine-point,0.744122,28,1.00E-11,0.666667,0.0126582,,
parallel,49,80,6241,damped-jacobi,nine-point,0.343924,77,1.00E-11,0.666667,0.0125,,
parallel,49,80,6241,gauss-seidel,nine-point,0.782432,28,1.00E-11,0.666667,0.0125,,
parallel,50,9,64,damped-jacobi,nine-point,0.00391661,77,1.00E-11,0.666667,0.111111,,
parallel,50,9,64,gauss-seidel,nine-point,0.00321624,29,1.00E-11,0.666667,0.111111,,
parallel,50,10,81,damped-jacobi,nine-point,0.00410678,89,1.00E-11,0.666667,0.1,,
parallel,50,10,81,gauss-seidel,nine-point,0.00341741,29,1.00E-11,0.666667,0.1,,
parallel,50,11,100,damped-jacobi,nine-point,0.00411091,81,1.00E-11,0.666667,0.0909091,,
parallel,50,11,100,gauss-seidel,nine-point,0.00362136,30,1.00E-11,0.666667,0.0909091,,
parallel,50,12,121,damped-jacobi,nine-point,0.00436453,88,1.00E-11,0.666667,0.0833333,,
parallel,50,12,121,gauss-seidel,nine-point,0.00399997,30,1.00E-11,0.666667,0.0833333,,
parallel,50,13,144,damped-jacobi,nine-point,0.00432793,83,1.00E-11,0.666667,0.0769231,,
parallel,50,13,144,gauss-seidel,nine-point,0.00411847,31,1.00E-11,0.666667,0.0769231,,
parallel,50,14,169,damped-jacobi,nine-point,0.00475073,87,1.00E-11,0.666667,0.0714286,,
parallel,50,14,169,gauss-seidel,nine-point,0.00453086,31,1.00E-11,0.666667,0.0714286,,
parallel,50,15,196,damped-jacobi,nine-point,0.00440993,83,1.00E-11,0.666667,0.0666667,,
parallel,50,15,196,gauss-seidel,nine-point,0.00448717,31,1.00E-11,0.666667,0.0666667,,
parallel,50,16,225,damped-jacobi,nine-point,0.0047237,86,1.00E-11,0.666667,0.0625,,
parallel,50,16,225,gauss-seidel,nine-point,0.00449776,30,1.00E-11,0.666667,0.0625,,
parallel,50,17,256,damped-jacobi,nine-point,0.0053219,84,1.00E-11,0.666667,0.0588235,,
parallel,50,17,256,gauss-seidel,nine-point,0.00604677,30,1.00E-11,0.666667,0.0588235,,
parallel,50,18,289,damped-jacobi,nine-point,0.00520651,85,1.00E-11,0.666667,0.0555556,,
parallel,50,18,289,gauss-seidel,nine-point,0.00552116,30,1.00E-11,0.666667,0.0555556,,
parallel,50,19,324,damped-jacobi,nine-point,0.00533534,84,1.00E-11,0.666667,0.0526316,,
parallel,50,19,324,gauss-seidel,nine-point,0.0068736,30,1.00E-11,0.666667,0.0526316,,
parallel,50,20,361,damped-jacobi,nine-point,0.00549763,84,1.00E-11,0.666667,0.05,6.101902092,
parallel,50,20,361,gauss-seidel,nine-point,0.00771915,30,1.00E-11,0.666667,0.05,1.122729834,0.02245459668
parallel,50,21,400,damped-jacobi,nine-point,0.0193401,83,1.00E-11,0.666667,0.047619,,
parallel,50,21,400,gauss-seidel,nine-point,0.00845986,30,1.00E-11,0.666667,0.047619,,
parallel,50,22,441,damped-jacobi,nine-point,0.00617255,83,1.00E-11,0.666667,0.0454545,,
parallel,50,22,441,gauss-seidel,nine-point,0.00982987,30,1.00E-11,0.666667,0.0454545,,
parallel,50,23,484,damped-jacobi,nine-point,0.00643852,83,1.00E-11,0.666667,0.0434783,,
parallel,50,23,484,gauss-seidel,nine-point,0.00733337,30,1.00E-11,0.666667,0.0434783,,
parallel,50,24,529,damped-jacobi,nine-point,0.0066933,83,1.00E-11,0.666667,0.0416667,,
parallel,50,24,529,gauss-seidel,nine-point,0.0135305,30,1.00E-11,0.666667,0.0416667,,
parallel,50,25,576,damped-jacobi,nine-point,0.0069236,83,1.00E-11,0.666667,0.04,,
parallel,50,25,576,gauss-seidel,nine-point,0.0145153,30,1.00E-11,0.666667,0.04,,
parallel,50,26,625,damped-jacobi,nine-point,0.00736788,83,1.00E-11,0.666667,0.0384615,,
parallel,50,26,625,gauss-seidel,nine-point,0.0163739,30,1.00E-11,0.666667,0.0384615,,
parallel,50,27,676,damped-jacobi,nine-point,0.00802472,82,1.00E-11,0.666667,0.037037,,
parallel,50,27,676,gauss-seidel,nine-point,0.0189699,29,1.00E-11,0.666667,0.037037,,
parallel,50,28,729,damped-jacobi,nine-point,0.00864982,82,1.00E-11,0.666667,0.0357143,,
parallel,50,28,729,gauss-seidel,nine-point,0.0216886,29,1.00E-11,0.666667,0.0357143,,
parallel,50,29,784,damped-jacobi,nine-point,0.00978311,82,1.00E-11,0.666667,0.0344828,,
parallel,50,29,784,gauss-seidel,nine-point,0.0233235,29,1.00E-11,0.666667,0.0344828,,
parallel,50,30,841,damped-jacobi,nine-point,0.0103727,82,1.00E-11,0.666667,0.0333333,,
parallel,50,30,841,gauss-seidel,nine-point,0.0278922,29,1.00E-11,0.666667,0.0333333,,
parallel,50,31,900,damped-jacobi,nine-point,0.010861,82,1.00E-11,0.666667,0.0322581,,
parallel,50,31,900,gauss-seidel,nine-point,0.0168085,29,1.00E-11,0.666667,0.0322581,,
parallel,50,32,961,damped-jacobi,nine-point,0.0122989,81,1.00E-11,0.666667,0.03125,,
parallel,50,32,961,gauss-seidel,nine-point,0.0356565,29,1.00E-11,0.666667,0.03125,,
parallel,50,33,1024,damped-jacobi,nine-point,0.0130761,81,1.00E-11,0.666667,0.030303,,
parallel,50,33,1024,gauss-seidel,nine-point,0.0385906,29,1.00E-11,0.666667,0.030303,,
parallel,50,34,1089,damped-jacobi,nine-point,0.0141788,81,1.00E-11,0.666667,0.0294118,,
parallel,50,34,1089,gauss-seidel,nine-point,0.0430635,29,1.00E-11,0.666667,0.0294118,,
parallel,50,35,1156,damped-jacobi,nine-point,0.0159818,81,1.00E-11,0.666667,0.0285714,,
parallel,50,35,1156,gauss-seidel,nine-point,0.025482,29,1.00E-11,0.666667,0.0285714,,
parallel,50,36,1225,damped-jacobi,nine-point,0.0172224,81,1.00E-11,0.666667,0.0277778,,
parallel,50,36,1225,gauss-seidel,nine-point,0.0533567,29,1.00E-11,0.666667,0.0277778,,
parallel,50,37,1296,damped-jacobi,nine-point,0.0182043,81,1.00E-11,0.666667,0.027027,,
parallel,50,37,1296,gauss-seidel,nine-point,0.05614,29,1.00E-11,0.666667,0.027027,,
parallel,50,38,1369,damped-jacobi,nine-point,0.0194629,81,1.00E-11,0.666667,0.0263158,,
parallel,50,38,1369,gauss-seidel,nine-point,0.0633372,29,1.00E-11,0.666667,0.0263158,,
parallel,50,39,1444,damped-jacobi,nine-point,0.0220428,80,1.00E-11,0.666667,0.025641,,
parallel,50,39,1444,gauss-seidel,nine-point,0.0681717,29,1.00E-11,0.666667,0.025641,,
parallel,57,40,1521,damped-jacobi,nine-point,0.0229082,80,1.00E-11,0.666667,0.025,,
parallel,50,40,1521,gauss-seidel,nine-point,0.0743413,29,1.00E-11,0.666667,0.025,,
parallel,50,41,1600,damped-jacobi,nine-point,0.0266591,80,1.00E-11,0.666667,0.0243902,,
parallel,50,41,1600,gauss-seidel,nine-point,0.0800726,29,1.00E-11,0.666667,0.0243902,,
parallel,50,42,1681,damped-jacobi,nine-point,0.029083,80,1.00E-11,0.666667,0.0238095,,
parallel,50,42,1681,gauss-seidel,nine-point,0.0843999,29,1.00E-11,0.666667,0.0238095,,
parallel,50,43,1764,damped-jacobi,nine-point,0.0315398,80,1.00E-11,0.666667,0.0232558,,
parallel,50,43,1764,gauss-seidel,nine-point,0.090497,29,1.00E-11,0.666667,0.0232558,,
parallel,50,44,1849,damped-jacobi,nine-point,0.0332205,80,1.00E-11,0.666667,0.0227273,,
parallel,50,44,1849,gauss-seidel,nine-point,0.0718836,29,1.00E-11,0.666667,0.0227273,,
parallel,50,45,1936,damped-jacobi,nine-point,0.035901,80,1.00E-11,0.666667,0.0222222,,
parallel,50,45,1936,gauss-seidel,nine-point,0.102323,29,1.00E-11,0.666667,0.0222222,,
parallel,50,46,2025,damped-jacobi,nine-point,0.0375188,80,1.00E-11,0.666667,0.0217391,,
parallel,50,46,2025,gauss-seidel,nine-point,0.108571,29,1.00E-11,0.666667,0.0217391,,
parallel,50,47,2116,damped-jacobi,nine-point,0.0407698,80,1.00E-11,0.666667,0.0212766,,
parallel,50,47,2116,gauss-seidel,nine-point,0.115703,29,1.00E-11,0.666667,0.0212766,,
parallel,50,48,2209,damped-jacobi,nine-point,0.0426888,79,1.00E-11,0.666667,0.0208333,,
parallel,50,48,2209,gauss-seidel,nine-point,0.123645,29,1.00E-11,0.666667,0.0208333,,
parallel,50,49,2304,damped-jacobi,nine-point,0.0458246,79,1.00E-11,0.666667,0.0204082,,
parallel,50,49,2304,gauss-seidel,nine-point,0.130136,28,1.00E-11,0.666667,0.0204082,,
parallel,50,50,2401,damped-jacobi,nine-point,0.0443547,79,1.00E-11,0.666667,0.02,,
parallel,50,50,2401,gauss-seidel,nine-point,0.135221,28,1.00E-11,0.666667,0.02,,
parallel,50,51,2500,damped-jacobi,nine-point,0.0505253,79,1.00E-11,0.666667,0.0196078,,
parallel,50,51,2500,gauss-seidel,nine-point,0.127288,28,1.00E-11,0.666667,0.0196078,,
parallel,50,52,2601,damped-jacobi,nine-point,0.0520584,79,1.00E-11,0.666667,0.0192308,,
parallel,50,52,2601,gauss-seidel,nine-point,0.135256,28,1.00E-11,0.666667,0.0192308,,
parallel,50,53,2704,damped-jacobi,nine-point,0.0536389,79,1.00E-11,0.666667,0.0188679,,
parallel,50,53,2704,gauss-seidel,nine-point,0.160543,28,1.00E-11,0.666667,0.0188679,,
parallel,50,54,2809,damped-jacobi,nine-point,0.0591158,79,1.00E-11,0.666667,0.0185185,,
parallel,50,54,2809,gauss-seidel,nine-point,0.156393,28,1.00E-11,0.666667,0.0185185,,
parallel,50,55,2916,damped-jacobi,nine-point,0.0588948,79,1.00E-11,0.666667,0.0181818,,
parallel,50,55,2916,gauss-seidel,nine-point,0.181518,28,1.00E-11,0.666667,0.0181818,,
parallel,50,56,3025,damped-jacobi,nine-point,0.056573,79,1.00E-11,0.666667,0.0178571,,
parallel,50,56,3025,gauss-seidel,nine-point,0.181801,28,1.00E-11,0.666667,0.0178571,,
parallel,50,57,3136,damped-jacobi,nine-point,0.0665865,79,1.00E-11,0.666667,0.0175439,,
parallel,50,57,3136,gauss-seidel,nine-point,0.199316,28,1.00E-11,0.666667,0.0175439,,
parallel,50,58,3249,damped-jacobi,nine-point,0.0727762,79,1.00E-11,0.666667,0.0172414,,
parallel,50,58,3249,gauss-seidel,nine-point,0.216414,28,1.00E-11,0.666667,0.0172414,,
parallel,50,59,3364,damped-jacobi,nine-point,0.0638705,78,1.00E-11,0.666667,0.0169492,,
parallel,50,59,3364,gauss-seidel,nine-point,0.233938,28,1.00E-11,0.666667,0.0169492,,
parallel,50,60,3481,damped-jacobi,nine-point,0.0660028,78,1.00E-11,0.666667,0.0166667,,
parallel,50,60,3481,gauss-seidel,nine-point,0.241061,28,1.00E-11,0.666667,0.0166667,,
parallel,50,61,3600,damped-jacobi,nine-point,0.0687705,78,1.00E-11,0.666667,0.0163934,,
parallel,50,61,3600,gauss-seidel,nine-point,0.254904,28,1.00E-11,0.666667,0.0163934,,
parallel,50,62,3721,damped-jacobi,nine-point,0.074771,78,1.00E-11,0.666667,0.016129,,
parallel,50,62,3721,gauss-seidel,nine-point,0.271314,28,1.00E-11,0.666667,0.016129,,
parallel,50,63,3844,damped-jacobi,nine-point,0.0663658,78,1.00E-11,0.666667,0.015873,,
parallel,50,63,3844,gauss-seidel,nine-point,0.285831,28,1.00E-11,0.666667,0.015873,,
parallel,50,64,3969,damped-jacobi,nine-point,0.0702252,78,1.00E-11,0.666667,0.015625,,
parallel,50,64,3969,gauss-seidel,nine-point,0.302665,28,1.00E-11,0.666667,0.015625,,
parallel,50,65,4096,damped-jacobi,nine-point,0.0705925,78,1.00E-11,0.666667,0.0153846,,
parallel,50,65,4096,gauss-seidel,nine-point,0.316437,28,1.00E-11,0.666667,0.0153846,,
parallel,50,66,4225,damped-jacobi,nine-point,0.0882445,78,1.00E-11,0.666667,0.0151515,,
parallel,50,66,4225,gauss-seidel,nine-point,0.335708,28,1.00E-11,0.666667,0.0151515,,
parallel,50,67,4356,damped-jacobi,nine-point,0.0822097,78,1.00E-11,0.666667,0.0149254,,
parallel,50,67,4356,gauss-seidel,nine-point,0.364962,28,1.00E-11,0.666667,0.0149254,,
parallel,50,68,4489,damped-jacobi,nine-point,0.089024,78,1.00E-11,0.666667,0.0147059,,
parallel,50,68,4489,gauss-seidel,nine-point,0.390024,28,1.00E-11,0.666667,0.0147059,,
parallel,50,69,4624,damped-jacobi,nine-point,0.094059,78,1.00E-11,0.666667,0.0144928,,
parallel,50,69,4624,gauss-seidel,nine-point,0.396107,28,1.00E-11,0.666667,0.0144928,,
parallel,50,70,4761,damped-jacobi,nine-point,0.101026,78,1.00E-11,0.666667,0.0142857,,
parallel,50,70,4761,gauss-seidel,nine-point,0.428308,28,1.00E-11,0.666667,0.0142857,,
parallel,50,71,4900,damped-jacobi,nine-point,0.103911,78,1.00E-11,0.666667,0.0140845,,
parallel,50,71,4900,gauss-seidel,nine-point,0.453321,28,1.00E-11,0.666667,0.0140845,,
parallel,50,72,5041,damped-jacobi,nine-point,0.113042,77,1.00E-11,0.666667,0.0138889,,
parallel,50,72,5041,gauss-seidel,nine-point,0.485955,28,1.00E-11,0.666667,0.0138889,,
parallel,50,73,5184,damped-jacobi,nine-point,0.121268,77,1.00E-11,0.666667,0.0136986,,
parallel,50,73,5184,gauss-seidel,nine-point,0.509982,28,1.00E-11,0.666667,0.0136986,,
parallel,50,74,5329,damped-jacobi,nine-point,0.134454,77,1.00E-11,0.666667,0.0135135,,
parallel,50,74,5329,gauss-seidel,nine-point,0.547819,28,1.00E-11,0.666667,0.0135135,,
parallel,50,75,5476,damped-jacobi,nine-point,0.204038,77,1.00E-11,0.666667,0.0133333,,
parallel,50,75,5476,gauss-seidel,nine-point,0.579015,28,1.00E-11,0.666667,0.0133333,,
parallel,50,76,5625,damped-jacobi,nine-point,0.202642,77,1.00E-11,0.666667,0.0131579,,
